"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490351135141","Block Group 1, Census Tract 1135.14, Salt Lake County, Utah","642","179","251","142","109","98","142","105","176","130","50","78","126","112","169","87","105","69","64","78","0","12","0","12","46","55","29","48","0","12","17","28","0","12",
"1500000US490351135142","Block Group 2, Census Tract 1135.14, Salt Lake County, Utah","682","160","325","135","215","121","110","72","26","32","0","12","26","32","259","130","123","102","98","73","38","46","0","12","72","84","25","46","0","12","47","71","0","12",
"1500000US490351135143","Block Group 3, Census Tract 1135.14, Salt Lake County, Utah","391","123","49","48","13","24","36","40","0","12","0","12","0","12","140","89","104","88","0","12","36","40","0","12","202","144","65","79","0","12","69","86","68","89",
"1500000US490351135144","Block Group 4, Census Tract 1135.14, Salt Lake County, Utah","657","168","251","108","216","101","35","36","113","100","26","30","87","95","171","100","130","74","41","70","0","12","0","12","122","87","97","81","8","21","0","12","17","27",
"1500000US490351135151","Block Group 1, Census Tract 1135.15, Salt Lake County, Utah","582","116","456","124","163","81","293","96","0","12","0","12","0","12","92","60","25","31","15","24","52","49","0","12","34","38","17","26","0","12","0","12","17","27",
"1500000US490351135152","Block Group 2, Census Tract 1135.15, Salt Lake County, Utah","719","226","418","242","102","77","316","234","58","91","58","91","0","12","123","61","46","44","0","12","77","58","0","12","120","100","104","98","0","12","0","12","16","26",
"1500000US490351135153","Block Group 3, Census Tract 1135.15, Salt Lake County, Utah","946","160","466","106","171","78","295","108","32","36","0","12","32","36","275","114","119","97","74","81","30","35","52","71","173","113","105","98","14","24","16","28","38","58",
"1500000US490351135201","Block Group 1, Census Tract 1135.20, Salt Lake County, Utah","822","163","360","159","113","108","247","124","73","53","26","31","47","48","281","104","127","66","76","68","71","60","7","10","108","61","47","39","7","11","8","12","46","38",
"1500000US490351135202","Block Group 2, Census Tract 1135.20, Salt Lake County, Utah","516","102","274","84","144","69","130","55","42","47","30","40","12","21","107","66","14","17","18","23","75","63","0","12","93","83","11","20","0","12","31","43","51","59",
"1500000US490351135211","Block Group 1, Census Tract 1135.21, Salt Lake County, Utah","564","112","349","110","139","76","210","79","19","22","0","12","19","22","100","57","31","26","43","47","23","22","3","6","96","65","58","53","15","24","23","27","0","12",
"1500000US490351135212","Block Group 2, Census Tract 1135.21, Salt Lake County, Utah","490","154","289","90","141","68","148","75","92","136","92","136","0","12","89","57","40","40","32","48","17","20","0","12","20","22","0","12","11","19","9","13","0","12",
"1500000US490351135213","Block Group 3, Census Tract 1135.21, Salt Lake County, Utah","453","119","232","98","118","73","114","75","19","23","10","17","9","15","79","54","5","8","36","47","38","33","0","12","123","84","77","77","0","12","20","25","26","25",
"1500000US490351135214","Block Group 4, Census Tract 1135.21, Salt Lake County, Utah","392","119","218","105","80","74","138","76","8","14","8","14","0","12","79","62","7","11","72","61","0","12","0","12","87","66","59","56","0","12","28","32","0","12",
"1500000US490351135221","Block Group 1, Census Tract 1135.22, Salt Lake County, Utah","529","52","308","64","132","50","176","60","14","18","0","12","14","18","122","62","70","53","31","34","16","17","5","10","85","46","28","23","0","12","57","46","0","12",
"1500000US490351135222","Block Group 2, Census Tract 1135.22, Salt Lake County, Utah","510","119","260","64","69","33","191","62","47","43","0","12","47","43","71","38","38","24","15","24","10","16","8","14","132","112","28","24","69","105","28","26","7","10",
"1500000US490351135231","Block Group 1, Census Tract 1135.23, Salt Lake County, Utah","585","152","379","146","148","78","231","121","50","45","31","41","19","22","69","39","53","34","6","9","10","14","0","12","87","66","87","66","0","12","0","12","0","12",
"1500000US490351135232","Block Group 2, Census Tract 1135.23, Salt Lake County, Utah","331","71","141","64","42","39","99","55","94","73","48","57","46","50","71","46","20","24","20","31","31","28","0","12","25","22","9","14","9","14","7","11","0","12",
"1500000US490351135233","Block Group 3, Census Tract 1135.23, Salt Lake County, Utah","515","109","224","75","110","69","114","48","55","44","25","40","30","48","89","63","21","23","31","37","37","45","0","12","147","79","100","75","0","12","47","42","0","12",
"1500000US490351135234","Block Group 4, Census Tract 1135.23, Salt Lake County, Utah","383","88","206","87","57","45","149","88","37","36","27","32","10","15","87","65","10","16","43","55","34","40","0","12","53","43","24","25","29","35","0","12","0","12",
"1500000US490351135261","Block Group 1, Census Tract 1135.26, Salt Lake County, Utah","721","177","495","168","226","70","269","145","91","72","27","33","64","62","82","57","4","6","45","46","33","35","0","12","53","40","43","38","0","12","7","12","3","6",
"1500000US490351135262","Block Group 2, Census Tract 1135.26, Salt Lake County, Utah","428","93","247","90","122","76","125","66","93","73","93","73","0","12","33","39","7","12","26","37","0","12","0","12","55","38","9","15","32","28","14","22","0","12",
"1500000US490351135263","Block Group 3, Census Tract 1135.26, Salt Lake County, Utah","267","79","172","61","105","43","67","45","6","10","6","10","0","12","49","41","34","33","0","12","15","23","0","12","40","44","0","12","40","44","0","12","0","12",
"1500000US490351135271","Block Group 1, Census Tract 1135.27, Salt Lake County, Utah","427","83","267","88","81","44","186","73","29","45","29","45","0","12","77","56","10","15","48","47","19","23","0","12","54","42","33","30","0","12","5","11","16","27",
"1500000US490351135272","Block Group 2, Census Tract 1135.27, Salt Lake County, Utah","395","127","249","113","76","45","173","115","29","41","29","41","0","12","21","25","0","12","9","15","12","20","0","12","96","83","55","70","10","16","31","38","0","12",
"1500000US490351135273","Block Group 3, Census Tract 1135.27, Salt Lake County, Utah","419","117","226","103","98","85","128","65","11","18","0","12","11","18","93","71","9","15","0","12","84","69","0","12","89","55","48","45","0","12","41","40","0","12",
"1500000US490351135281","Block Group 1, Census Tract 1135.28, Salt Lake County, Utah","695","191","426","108","254","99","172","74","136","158","33","36","103","158","61","46","9","16","21","33","31","31","0","12","72","84","49","79","2","6","15","24","6","10",
"1500000US490351135282","Block Group 2, Census Tract 1135.28, Salt Lake County, Utah","374","120","289","109","102","62","187","99","56","52","30","45","26","29","21","26","15","22","0","12","6","14","0","12","8","14","8","14","0","12","0","12","0","12",
"1500000US490351135283","Block Group 3, Census Tract 1135.28, Salt Lake County, Utah","509","108","416","98","202","95","214","69","0","12","0","12","0","12","69","69","4","7","25","29","40","61","0","12","24","29","17","27","0","12","7","11","0","12",
"1500000US490351135321","Block Group 1, Census Tract 1135.32, Salt Lake County, Utah","474","118","280","83","85","60","195","69","63","57","54","58","9","15","121","77","36","31","23","28","62","75","0","12","10","16","10","16","0","12","0","12","0","12",
"1500000US490351135322","Block Group 2, Census Tract 1135.32, Salt Lake County, Utah","518","94","324","71","47","34","277","71","30","25","8","15","22","23","69","51","69","51","0","12","0","12","0","12","95","52","12","20","53","46","20","28","10","16",
"1500000US490351135331","Block Group 1, Census Tract 1135.33, Salt Lake County, Utah","679","101","477","88","166","66","311","86","42","34","12","18","30","36","128","65","49","48","24","23","55","45","0","12","32","28","32","28","0","12","0","12","0","12",
"1500000US490351135332","Block Group 2, Census Tract 1135.33, Salt Lake County, Utah","344","81","253","77","72","41","181","72","32","40","0","12","32","40","52","34","0","12","9","13","43","32","0","12","7","11","0","12","0","12","7","11","0","12",
"1500000US490351135333","Block Group 3, Census Tract 1135.33, Salt Lake County, Utah","380","67","236","66","65","51","171","60","0","12","0","12","0","12","44","53","32","50","0","12","12","18","0","12","100","59","57","49","22","37","21","34","0","12",
"1500000US490351135361","Block Group 1, Census Tract 1135.36, Salt Lake County, Utah","519","121","322","115","148","79","174","79","67","61","15","24","52","58","83","54","31","30","0","12","51","47","1","3","47","47","5","9","0","12","42","43","0","12",
"1500000US490351135362","Block Group 2, Census Tract 1135.36, Salt Lake County, Utah","590","152","192","68","85","54","107","49","142","85","107","88","35","39","175","115","0","12","23","29","152","109","0","12","81","59","23","35","0","12","16","19","42","46",
"1500000US490351135371","Block Group 1, Census Tract 1135.37, Salt Lake County, Utah","406","98","229","107","73","76","156","72","58","45","12","19","46","41","76","50","42","38","0","12","34","32","0","12","43","35","6","10","7","12","30","32","0","12",
"1500000US490351135372","Block Group 2, Census Tract 1135.37, Salt Lake County, Utah","616","104","432","117","174","64","258","112","12","15","0","12","12","15","86","56","40","37","0","12","46","45","0","12","86","55","47","52","0","12","21","25","18","20",
"1500000US490351135381","Block Group 1, Census Tract 1135.38, Salt Lake County, Utah","371","55","252","51","106","42","146","46","10","10","0","12","10","10","87","33","34","24","14","23","39","21","0","12","22","17","17","15","5","7","0","12","0","12",
"1500000US490351135382","Block Group 2, Census Tract 1135.38, Salt Lake County, Utah","364","51","244","59","104","44","140","53","5","8","0","12","5","8","54","29","14","10","5","8","35","26","0","12","61","39","28","29","6","9","27","28","0","12",
"1500000US490351135391","Block Group 1, Census Tract 1135.39, Salt Lake County, Utah","520","89","366","72","169","72","197","47","49","46","44","46","5","8","76","51","0","12","21","34","55","40","0","12","29","28","8","14","9","14","12","20","0","12",
"1500000US490351135392","Block Group 2, Census Tract 1135.39, Salt Lake County, Utah","559","79","383","98","195","99","188","57","57","49","20","25","37","39","72","41","20","19","30","32","15","19","7","11","47","44","8","13","7","12","3","8","29","38",
"1500000US490351135401","Block Group 1, Census Tract 1135.40, Salt Lake County, Utah","783","170","503","156","379","175","124","56","160","110","103","73","57","78","92","81","35","41","52","67","5","8","0","12","28","27","7","11","21","26","0","12","0","12",
"1500000US490351135402","Block Group 2, Census Tract 1135.40, Salt Lake County, Utah","798","177","653","179","329","105","324","157","18","20","8","13","10","15","33","27","10","12","5","7","11","20","7","13","94","63","77","59","7","13","0","12","10","16",
"1500000US490351135411","Block Group 1, Census Tract 1135.41, Salt Lake County, Utah","569","78","447","83","297","91","150","56","51","55","51","55","0","12","9","14","9","14","0","12","0","12","0","12","62","45","43","41","0","12","19","22","0","12",
"1500000US490351135421","Block Group 1, Census Tract 1135.42, Salt Lake County, Utah","980","206","690","161","420","104","270","135","58","63","0","12","58","63","195","158","154","153","18","29","23","22","0","12","37","49","0","12","37","49","0","12","0","12",
"1500000US490351135431","Block Group 1, Census Tract 1135.43, Salt Lake County, Utah","463","95","376","95","181","67","195","67","31","41","26","40","5","9","23","24","3","13","5","10","15","23","0","12","33","31","0","12","13","20","20","23","0","12",
"1500000US490351135432","Block Group 2, Census Tract 1135.43, Salt Lake County, Utah","739","176","575","144","410","137","165","71","129","154","108","152","21","24","24","27","0","12","0","12","24","27","0","12","11","19","0","12","0","12","11","19","0","12",
"1500000US490351135441","Block Group 1, Census Tract 1135.44, Salt Lake County, Utah","421","168","327","169","61","35","266","164","0","12","0","12","0","12","38","40","0","12","19","26","19","29","0","12","56","45","15","16","28","36","13","20","0","12",
"1500000US490351135442","Block Group 2, Census Tract 1135.44, Salt Lake County, Utah","614","124","442","117","240","121","202","86","67","57","25","39","42","41","77","45","24","29","0","12","53","36","0","12","28","23","7","12","0","12","9","14","12","15",
"1500000US490351135451","Block Group 1, Census Tract 1135.45, Salt Lake County, Utah","802","102","702","111","436","106","266","72","28","26","0","12","28","26","42","37","0","12","30","33","12","19","0","12","30","32","16","27","0","12","14","16","0","12",
"1500000US490351136001","Block Group 1, Census Tract 1136, Salt Lake County, Utah","514","173","344","166","166","69","178","175","25","29","25","29","0","12","118","68","24","22","83","64","11","18","0","12","27","24","6","10","15","17","6","11","0","12",
"1500000US490351136002","Block Group 2, Census Tract 1136, Salt Lake County, Utah","249","110","93","74","40","31","53","68","38","36","0","12","38","36","104","93","30","38","6","10","68","84","0","12","14","16","8","12","0","12","6","11","0","12",
"1500000US490351136003","Block Group 3, Census Tract 1136, Salt Lake County, Utah","556","157","219","87","90","63","129","58","38","38","0","12","38","38","207","153","118","151","31","28","58","53","0","12","92","55","43","42","6","11","43","40","0","12",
"1500000US490351136004","Block Group 4, Census Tract 1136, Salt Lake County, Utah","333","79","179","78","100","67","79","48","34","29","19","20","15","18","64","45","34","36","0","12","30","27","0","12","56","42","13","13","22","33","13","18","8","12",
"1500000US490351137011","Block Group 1, Census Tract 1137.01, Salt Lake County, Utah","549","139","373","144","149","112","224","97","39","59","39","59","0","12","49","43","0","12","21","22","28","36","0","12","88","59","11","18","14","22","63","55","0","12",
"1500000US490351137012","Block Group 2, Census Tract 1137.01, Salt Lake County, Utah","253","83","148","77","73","49","75","52","41","38","28","32","13","19","64","40","44","37","0","12","20","21","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351137013","Block Group 3, Census Tract 1137.01, Salt Lake County, Utah","341","110","196","76","86","54","110","47","34","46","0","12","34","46","71","77","0","12","4","6","55","75","12","18","40","33","27","28","0","12","13","21","0","12",
"1500000US490351137021","Block Group 1, Census Tract 1137.02, Salt Lake County, Utah","376","95","205","71","70","37","135","70","40","47","28","45","12","13","71","40","23","17","21","24","27","27","0","12","60","37","43","31","0","12","12","13","5","9",
"1500000US490351137022","Block Group 2, Census Tract 1137.02, Salt Lake County, Utah","425","104","223","48","104","38","119","45","50","37","7","10","43","36","131","91","14","14","71","83","33","28","13","14","21","13","21","13","0","12","0","12","0","12",
"1500000US490351138011","Block Group 1, Census Tract 1138.01, Salt Lake County, Utah","634","177","284","135","163","124","121","64","164","94","115","82","49","45","158","139","0","12","77","59","0","12","81","127","28","26","9","16","0","12","8","13","11","17",
"1500000US490351138012","Block Group 2, Census Tract 1138.01, Salt Lake County, Utah","433","142","329","132","142","76","187","123","45","58","45","58","0","12","49","44","10","17","10","16","29","36","0","12","10","15","10","15","0","12","0","12","0","12",
"1500000US490351138013","Block Group 3, Census Tract 1138.01, Salt Lake County, Utah","246","64","165","63","53","38","112","51","0","12","0","12","0","12","58","39","24","27","11","16","23","24","0","12","23","25","12","18","0","12","11","16","0","12",
"1500000US490351138014","Block Group 4, Census Tract 1138.01, Salt Lake County, Utah","242","67","155","64","67","54","88","43","0","12","0","12","0","12","33","31","10","16","0","12","23","25","0","12","54","56","45","54","0","12","9","14","0","12",
"1500000US490351138021","Block Group 1, Census Tract 1138.02, Salt Lake County, Utah","367","82","200","89","129","70","71","44","0","12","0","12","0","12","99","70","25","30","53","60","21","20","0","12","68","39","26","26","11","14","11","18","20","21",
"1500000US490351138022","Block Group 2, Census Tract 1138.02, Salt Lake County, Utah","433","96","252","86","125","76","127","50","37","34","29","33","8","12","53","32","35","26","0","12","15","16","3","13","91","65","64","58","0","12","27","34","0","12",
"1500000US490351138023","Block Group 3, Census Tract 1138.02, Salt Lake County, Utah","369","137","213","90","123","66","90","66","11","18","11","18","0","12","135","113","81","103","48","45","6","10","0","12","10","15","10","15","0","12","0","12","0","12",
"1500000US490351138041","Block Group 1, Census Tract 1138.04, Salt Lake County, Utah","914","317","783","334","521","259","262","216","0","12","0","12","0","12","56","61","0","12","42","60","14","26","0","12","75","72","75","72","0","12","0","12","0","12",
"1500000US490351138042","Block Group 2, Census Tract 1138.04, Salt Lake County, Utah","490","106","384","110","125","65","259","94","4","13","4","13","0","12","74","70","12","21","62","69","0","12","0","12","28","46","28","46","0","12","0","12","0","12",
"1500000US490351138051","Block Group 1, Census Tract 1138.05, Salt Lake County, Utah","431","199","385","211","200","151","185","152","0","12","0","12","0","12","40","53","13","23","0","12","27","49","0","12","6","11","6","11","0","12","0","12","0","12",
"1500000US490351138052","Block Group 2, Census Tract 1138.05, Salt Lake County, Utah","239","96","61","67","61","67","0","12","8","27","8","27","0","12","138","70","82","63","16","30","26","34","14","21","32","50","0","12","32","50","0","12","0","12",
"1500000US490351138053","Block Group 3, Census Tract 1138.05, Salt Lake County, Utah","423","129","378","130","225","79","153","101","0","12","0","12","0","12","32","31","0","12","0","12","32","31","0","12","13","19","13","19","0","12","0","12","0","12",
"1500000US490351139031","Block Group 1, Census Tract 1139.03, Salt Lake County, Utah","519","148","261","103","107","82","154","70","39","49","39","49","0","12","112","73","44","29","49","61","12","19","7","11","107","108","73","100","0","12","34","41","0","12",
"1500000US490351139032","Block Group 2, Census Tract 1139.03, Salt Lake County, Utah","647","220","544","218","156","87","388","216","37","49","37","49","0","12","24","22","16","18","0","12","8","14","0","12","42","30","23","22","0","12","19","19","0","12",
"1500000US490351139033","Block Group 3, Census Tract 1139.03, Salt Lake County, Utah","438","110","263","81","192","75","71","41","61","67","28","41","33","52","102","62","26","32","43","50","33","31","0","12","12","19","12","19","0","12","0","12","0","12",
"1500000US490351139041","Block Group 1, Census Tract 1139.04, Salt Lake County, Utah","346","155","281","157","125","86","156","146","8","13","0","12","8","13","31","27","10","16","21","20","0","12","0","12","26","40","0","12","26","40","0","12","0","12",
"1500000US490351139042","Block Group 2, Census Tract 1139.04, Salt Lake County, Utah","261","82","167","73","57","54","110","58","17","20","10","16","7","12","35","28","18","20","0","12","17","19","0","12","42","46","42","46","0","12","0","12","0","12",
"1500000US490351139043","Block Group 3, Census Tract 1139.04, Salt Lake County, Utah","418","125","251","118","100","61","151","102","8","13","0","12","8","13","70","50","9","14","48","46","13","17","0","12","89","104","0","12","0","12","89","104","0","12",
"1500000US490351139044","Block Group 4, Census Tract 1139.04, Salt Lake County, Utah","853","155","412","144","219","86","193","128","151","133","0","12","151","133","192","98","115","79","31","30","46","50","0","12","98","61","44","53","38","33","6","9","10","18",
"1500000US490351139051","Block Group 1, Census Tract 1139.05, Salt Lake County, Utah","431","106","302","92","178","71","124","62","0","12","0","12","0","12","70","61","12","17","26","39","32","39","0","12","59","51","0","12","14","15","15","18","30","45",
"1500000US490351139052","Block Group 2, Census Tract 1139.05, Salt Lake County, Utah","459","102","213","72","109","56","104","55","31","42","24","41","7","11","160","88","47","54","79","57","34","39","0","12","55","40","20","22","15","18","20","30","0","12",
"1500000US490351139053","Block Group 3, Census Tract 1139.05, Salt Lake County, Utah","484","106","290","105","115","61","175","93","68","65","38","41","30","48","105","64","12","19","0","12","93","62","0","12","21","30","19","29","0","12","2","8","0","12",
"1500000US490351139054","Block Group 4, Census Tract 1139.05, Salt Lake County, Utah","462","110","210","104","135","95","75","45","49","45","32","38","17","24","143","85","62","52","36","52","40","50","5","11","60","49","20","31","0","12","21","24","19","30",
"1500000US490351139061","Block Group 1, Census Tract 1139.06, Salt Lake County, Utah","641","122","322","89","180","73","142","68","93","67","40","44","53","51","123","57","45","32","53","49","25","30","0","12","103","75","97","74","0","12","6","10","0","12",
"1500000US490351139062","Block Group 2, Census Tract 1139.06, Salt Lake County, Utah","421","96","102","48","72","41","30","25","106","70","18","27","88","66","129","74","73","52","33","40","23","30","0","12","84","53","72","50","8","13","4","6","0","12",
"1500000US490351139063","Block Group 3, Census Tract 1139.06, Salt Lake County, Utah","321","79","80","57","26","28","54","48","38","33","18","29","20","18","148","61","104","53","0","12","44","33","0","12","55","28","28","21","0","12","13","15","14","21",
"1500000US490351139081","Block Group 1, Census Tract 1139.08, Salt Lake County, Utah","400","157","232","102","114","79","118","73","10","16","0","12","10","16","79","67","10","17","12","19","57","60","0","12","79","98","67","96","0","12","0","12","12","20",
"1500000US490351139082","Block Group 2, Census Tract 1139.08, Salt Lake County, Utah","475","130","202","129","16","27","186","127","87","64","42","48","45","64","109","70","75","63","13","21","17","23","4","14","77","52","49","52","0","12","28","32","0","12",
"1500000US490351139083","Block Group 3, Census Tract 1139.08, Salt Lake County, Utah","638","115","284","127","180","105","104","84","54","71","43","67","11","21","229","107","125","93","52","56","52","65","0","12","71","75","56","72","15","25","0","12","0","12",
"1500000US490351139091","Block Group 1, Census Tract 1139.09, Salt Lake County, Utah","1002","258","940","263","499","93","441","279","36","44","36","44","0","12","0","12","0","12","0","12","0","12","0","12","26","56","26","56","0","12","0","12","0","12",
"1500000US490351140001","Block Group 1, Census Tract 1140, Salt Lake County, Utah","538","115","257","97","20","24","237","95","17","20","0","12","17","20","90","60","90","60","0","12","0","12","0","12","174","67","129","62","0","12","7","12","38","43",
"1500000US490351140002","Block Group 2, Census Tract 1140, Salt Lake County, Utah","410","94","111","65","39","47","72","45","49","32","0","12","49","32","106","51","91","47","0","12","15","22","0","12","144","72","144","72","0","12","0","12","0","12",
"1500000US490351140003","Block Group 3, Census Tract 1140, Salt Lake County, Utah","708","151","66","47","0","12","66","47","54","44","0","12","54","44","196","68","146","58","13","23","15","22","22","25","392","143","369","141","0","12","4","8","19","17",
"1500000US490351141001","Block Group 1, Census Tract 1141, Salt Lake County, Utah","900","119","170","45","56","34","114","46","99","54","0","12","99","54","247","74","191","63","11","13","22","20","23","26","384","102","291","80","0","12","14","17","79","63",
"1500000US490351141002","Block Group 2, Census Tract 1141, Salt Lake County, Utah","575","117","336","70","138","48","198","58","24","21","0","12","24","21","103","45","79","41","5","8","15","22","4","8","112","101","112","101","0","12","0","12","0","12",
"1500000US490351142001","Block Group 1, Census Tract 1142, Salt Lake County, Utah","756","100","450","86","140","48","310","70","76","52","29","35","47","39","166","60","83","43","45","38","38","31","0","12","64","39","52","39","6","10","6","9","0","12",
"1500000US490351142002","Block Group 2, Census Tract 1142, Salt Lake County, Utah","920","162","724","158","328","76","396","149","51","46","7","10","44","45","45","29","0","12","29","26","10","15","6","10","100","57","30","30","36","45","25","22","9","13",
"1500000US490351143011","Block Group 1, Census Tract 1143.01, Salt Lake County, Utah","291","142","77","78","0","12","77","78","120","181","0","12","120","181","0","12","0","12","0","12","0","12","0","12","94","85","75","80","0","12","0","12","19","33",
"1500000US490351143012","Block Group 2, Census Tract 1143.01, Salt Lake County, Utah","547","191","165","138","78","87","87","109","8","73","0","12","8","73","374","132","217","137","157","124","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351143013","Block Group 3, Census Tract 1143.01, Salt Lake County, Utah","554","204","371","199","209","167","162","86","92","86","20","33","72","77","91","144","0","12","22","37","69","135","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351143014","Block Group 4, Census Tract 1143.01, Salt Lake County, Utah","268","142","159","142","50","79","109","124","0","12","0","12","0","12","65","109","3","63","62","91","0","12","0","12","44","44","44","44","0","12","0","12","0","12",
"1500000US490351143021","Block Group 1, Census Tract 1143.02, Salt Lake County, Utah","746","203","374","169","134","62","240","155","0","12","0","12","0","12","249","155","182","127","26","42","41","73","0","12","123","121","77","103","0","12","46","55","0","12",
"1500000US490351143031","Block Group 1, Census Tract 1143.03, Salt Lake County, Utah","710","169","422","132","283","94","139","89","0","12","0","12","0","12","92","91","54","66","0","12","38","57","0","12","196","168","154","157","42","69","0","12","0","12",
"1500000US490351143032","Block Group 2, Census Tract 1143.03, Salt Lake County, Utah","682","159","503","151","402","137","101","89","104","85","0","12","104","85","52","67","27","46","25","46","0","12","0","12","23","38","0","12","0","12","23","38","0","12",
"1500000US490351143033","Block Group 3, Census Tract 1143.03, Salt Lake County, Utah","915","454","871","457","764","457","107","86","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","44","69","0","12","44","69","0","12","0","12",
"1500000US490351143041","Block Group 1, Census Tract 1143.04, Salt Lake County, Utah","669","264","541","274","386","274","155","108","0","12","0","12","0","12","41","75","41","75","0","12","0","12","0","12","87","119","0","12","0","12","0","12","87","119",
"1500000US490351143042","Block Group 2, Census Tract 1143.04, Salt Lake County, Utah","187","130","187","130","0","12","187","130","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351143043","Block Group 3, Census Tract 1143.04, Salt Lake County, Utah","946","348","464","180","314","175","150","106","0","12","0","12","0","12","334","344","318","341","0","12","0","12","16","28","148","146","63","95","0","12","63","110","22","38",
"1500000US490351145001","Block Group 1, Census Tract 1145, Salt Lake County, Utah","537","100","296","89","209","82","87","45","22","35","0","12","22","35","143","79","38","39","83","65","6","10","16","17","76","50","27","31","8","12","41","40","0","12",
"1500000US490351145002","Block Group 2, Census Tract 1145, Salt Lake County, Utah","403","139","243","140","179","133","64","45","17","25","17","25","0","12","65","60","16","21","15","26","34","48","0","12","78","71","30","40","32","50","0","12","16","27",
"1500000US490351145003","Block Group 3, Census Tract 1145, Salt Lake County, Utah","1345","133","780","139","417","105","363","127","72","58","22","35","50","47","253","81","101","55","96","62","56","44","0","12","240","75","142","58","0","12","49","41","49","47",
"1500000US490351146011","Block Group 1, Census Tract 1146.01, Salt Lake County, Utah","386","103","253","94","113","93","140","67","30","33","15","24","15","23","72","68","57","62","0","12","15","25","0","12","31","35","31","35","0","12","0","12","0","12",
"1500000US490351146012","Block Group 2, Census Tract 1146.01, Salt Lake County, Utah","753","188","619","134","248","96","371","128","0","12","0","12","0","12","89","128","89","128","0","12","0","12","0","12","45","75","0","12","0","12","45","75","0","12",
"1500000US490351146013","Block Group 3, Census Tract 1146.01, Salt Lake County, Utah","435","83","318","101","183","108","135","62","0","12","0","12","0","12","67","48","0","12","51","39","16","25","0","12","50","47","34","38","16","27","0","12","0","12",
"1500000US490351146021","Block Group 1, Census Tract 1146.02, Salt Lake County, Utah","782","248","437","102","204","76","233","98","0","12","0","12","0","12","315","226","278","229","0","12","37","36","0","12","30","48","30","48","0","12","0","12","0","12",
"1500000US490351147001","Block Group 1, Census Tract 1147, Salt Lake County, Utah","710","109","357","99","176","74","181","61","34","37","25","34","9","15","176","68","66","52","46","35","55","35","9","14","143","87","113","74","0","12","30","45","0","12",
"1500000US490351147002","Block Group 2, Census Tract 1147, Salt Lake County, Utah","856","159","472","178","133","68","339","165","0","12","0","12","0","12","233","80","104","62","10","14","87","62","32","29","151","78","111","73","17","33","23","22","0","12",
"1500000US490351148001","Block Group 1, Census Tract 1148, Salt Lake County, Utah","644","160","551","164","148","53","403","158","9","14","0","12","9","14","57","49","47","46","10","15","0","12","0","12","27","32","17","27","0","12","10","16","0","12",
"1500000US490351148002","Block Group 2, Census Tract 1148, Salt Lake County, Utah","319","58","255","64","67","37","188","63","45","33","8","14","37","30","9","14","9","14","0","12","0","12","0","12","10","16","10","16","0","12","0","12","0","12",
"1500000US490351148003","Block Group 3, Census Tract 1148, Salt Lake County, Utah","372","62","281","65","124","54","157","51","0","12","0","12","0","12","33","26","33","26","0","12","0","12","0","12","58","36","38","29","0","12","10","16","10","16",
"1500000US490351151071","Block Group 1, Census Tract 1151.07, Salt Lake County, Utah","872","140","779","152","422","108","357","127","11","18","11","18","0","12","67","52","41","44","14","23","12","23","0","12","15","24","15","24","0","12","0","12","0","12",
"1500000US490351151072","Block Group 2, Census Tract 1151.07, Salt Lake County, Utah","271","95","239","103","134","83","105","83","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","32","37","32","37","0","12","0","12","0","12",
"1500000US490351151073","Block Group 3, Census Tract 1151.07, Salt Lake County, Utah","249","68","220","67","134","56","86","66","0","12","0","12","0","12","29","34","0","12","13","24","16","24","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351151081","Block Group 1, Census Tract 1151.08, Salt Lake County, Utah","787","175","516","133","247","81","269","123","0","12","0","12","0","12","126","82","26","32","100","77","0","12","0","12","145","113","145","113","0","12","0","12","0","12",
"1500000US490351151082","Block Group 2, Census Tract 1151.08, Salt Lake County, Utah","1456","328","1261","293","749","191","512","245","14","21","14","21","0","12","11","18","0","12","0","12","11","18","0","12","170","259","158","259","12","18","0","12","0","12",
"1500000US490351151091","Block Group 1, Census Tract 1151.09, Salt Lake County, Utah","1060","311","568","238","446","236","122","61","24","40","0","12","24","40","326","217","192","188","47","44","72","82","15","23","142","104","128","100","0","12","0","12","14","24",
"1500000US490351152101","Block Group 1, Census Tract 1152.10, Salt Lake County, Utah","2189","253","1368","265","815","265","553","151","152","155","0","17","152","155","421","167","281","117","21","24","119","109","0","17","248","164","153","138","59","66","20","30","16","26",
